,ACCESSNO,CATEGORYNO,SITE,SITENO,PROVENANCE
2_0283,2,283,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 307-I."
2_0400,2,400,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 12, in shells"
2_0285,2,285,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 307-F."
2_0401,2,401,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 12,in cohog and black humus just above oyster."
2_0286,2,286,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 407, above plow line."
2_0420,2,420,Hornblower Shell Heap.,,"Locality East end of Squibnocket Pond, Martha's Vineyard, Mass. Situation Sec. 205, in shell."
2_0444,2,444,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. sec. 11 and 12, in shell"
2_0402,2,402,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 13, above and in shell."
2_0403,2,403,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 18, above shell."
2_0404,2,404,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 19, in shell."
2_0287,2,287,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 407, above plow line."
2_0445,2,445,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 307 F."
2_0405,2,405,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 19, in shell."
2_0381,2,381,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 208, above plow line."
2_0406,2,406,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 20, in shell."
2_0446,2,446,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 3 A."
2_0407,2,407,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 20, in shell."
2_0408,2,408,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 20 A, Sec. 20."
2_0421,2,421,Hornblower Shell Heap.,,"Locality East end of Squibnocket Pond, Martha's Vineyard, Mass. Situation Sec. 205, in shell."
2_0382,2,382,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 14, above plow line."
2_0409,2,409,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 20A, Sec. 20."
2_0447,2,447,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 20."
2_0383,2,383,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 607, above plow line."
2_0410,2,410,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 21 A."
2_0384,2,384,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Bottom of Pit 7 B."
2_0411,2,411,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 21, in shell. Found in scrap."
2_0422,2,422,Hornblower Shell Heap.,,"Locality East end of Squibnocket Pond, Martha's Vineyard, Mass. Situation Sec. 206, above plow line."
2_0448,2,448,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 19, Pit 19 A."
2_0385,2,385,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 9, in shell."
2_0412,2,412,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 21, in shell. Found in scrap."
2_0395,2,395,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 11, in shell."
2_0413,2,413,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 205, in shell."
2_0423,2,423,Hornblower Shell Heap.,,"Locality East end of Squibnocket Pond, Martha's Vineyard, Mass. Situation Sec. 206, brownish sand. These specimens were found in box with many stone tools. Perhaps they are #S12."
2_0414,2,414,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 205, in shell."
2_0415,2,415,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 205, in shell."
2_0416,2,416,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 205, in shell."
2_0396,2,396,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 11, in shell."
2_0449,2,449,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Tr. 1, Sec. 1-4."
2_0424,2,424,Hornblower Shell Heap.,,"Locality East end of Squibnocket Pond, Martha's Vineyard, Mass. Situation Sec. 207, above plow line."
2_0417,2,417,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 205 A."
2_0450,2,450,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 8, in shell."
2_0418,2,418,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 205, in shell."
2_0419,2,419,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 205, in shell."
2_0397,2,397,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 11 A."
2_0398,2,398,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 11. Found in scrap."
2_0451,2,451,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 9, in shell."
2_0399,2,399,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 11. Found in scrap."
2_0452,2,452,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 10, Tr. 1, below plow line."
2_0284,2,284,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 307-F."
2_0453,2,453,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 10, in shell."
2_0454,2,454,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Tr. 1, Sec. 11, in shell."
2_0425,2,425,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 208, in quahog shell."
2_0184,2,184,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 21, sand and shell on south side."
2_0455,2,455,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 11, in shell."
2_0426,2,426,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 208, below shell."
2_0427,2,427,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 208 E, south half (in 207)."
2_0456,2,456,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 11, in shell."
2_0458,2,458,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 11, in oyster shell."
2_0428,2,428,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 407, in brown sand."
2_0457,2,457,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 11, in shell."
2_0429,2,429,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 307 H."
2_0430,2,430,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 307 F."
2_0459,2,459,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 11"
2_0460,2,460,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 22 A."
2_0431,2,431,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 307 F."
2_0461,2,461,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 23, at plow line."
2_0462,2,462,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 205, in shell."
2_0433,2,433,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 408, in shell"
2_0463,2,463,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 205, in shell."
2_0464,2,464,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 205, in shell."
2_0465,2,465,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 208, below shell in humus."
2_0434,2,434,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 308 A. Found with several deer bones in brownish sand fill of pit."
2_0466,2,466,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 208, in oyster shell."
2_0467,2,467,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 208, in quahog shell."
2_0435,2,435,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 608, at bottom of shell"
2_0468,2,468,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 208, in quahog shell."
2_0469,2,469,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 208, in humus below shell."
2_0436,2,436,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 607, in shell."
2_0470,2,470,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 208, in humus below shell."
2_0471,2,471,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 308, in shell."
2_0437,2,437,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Situation unknown."
2_0472,2,472,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 407, in shell."
2_0473,2,473,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 308."
2_0474,2,474,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 305, in shell."
2_0475,2,475,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 306 B."
2_0438,2,438,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. No information."
2_0476,2,476,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 306, below shell."
2_0477,2,477,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 407, in shell."
2_0478,2,478,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 407, below shells."
2_0479,2,479,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 407, on scallop shell."
2_0439,2,439,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 19 A."
2_0480,2,480,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Pit 308 A."
2_0440,2,440,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 7. Found in scrap."
2_0441,2,441,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 13, Tr. 1, in shells."
2_0481,2,481,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 308."
2_0443,2,443,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 9, in shell."
2_0442,2,442,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 10, at plow line."
2_0432,2,432,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 408, in shell."
3_0498,3,498,Nevin Shell Heap.,Me.152/1,"Locality: Bluehill Falls, ME Situation: General - mostly trench ID 1 and 2, section 2E"
3_0499,3,499,Nevin Shell Heap.,Me.152/1,"Locality: Bluehill Falls, ME Situation: In plow drag. Trench ID 1, section 2E."
2_0482,2,482,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 308."
2_0483,2,483,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 501, in shell."
2_0484,2,484,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 607, in shell."
2_0485,2,485,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 608, in shell."
2_0486,2,486,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Sec. 608, in shell."
2_0487,2,487,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Tr. 500."
2_0488,2,488,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Unknown."
2_0489,2,489,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Below shells, section unknown."
2_0490,2,490,Hornblower Shell Heap.,,"East end of Squibnocket Pond, Martha's Vineyard, Mass. Unknown."
3_0531,3,531,Nevin Shell Heap.,Me.152/1,"Locality: Bluehill Falls, Me. Situation: Trench IC.3, Section 3E. In shell above plow line."
3_0532,3,532,Nevin Shell Heap.,Me.152/1,"Locality: Bluehill Falls, Me. Situation: Trench IC.3, Section 3E. In upper part of pebbles under heap."
3_0536,3,536,Nevin Shell Heap.,Me.152/1,"Locality: Bluehill Falls, Me. Situation: Trench IC.2, Section 3E. In lower pebbles in humus."
3_0652,3,652,Nevin Shell Heap.,Me.152/1,"Locality: Bluehill Falls, Me. Section number - 5E Trench Number - IC.3 Excav Date - 00/00/36 Below shell among pebbles in humus."
3_0667,3,667,Nevin Shell Heap.,Me.152/1,"Section number - 5E Trench Number - IC.4 Locality - Bluehill Falls, Me. Situation - 6 cm. (approx) below sod in shells."
3_0720,3,720,Nevin Shell Heap.,Me.152/1,"Trench IC.4, Section 6E. In shells. Locality-Bluehill Falls, ME."
3_0587,3,587,Nevin Shell Heap.,Me.152/1,"In black humus with refuse bone. East end IC.2/4E. Locality - Bluehill Falls, ME"
3_0777,3,777,Nevin Shell Heap.,Me.152/1,"Section number - 7E Trench Number - IC.1 Excav Date - 00/00/36 Bluehill Falls, Me. Under 2nd shell in humus."
3_0783,3,783,Nevin Shell Heap.,Me.152/1,"General Region- stake IC.3/7E. In top of shell. Bluehill Falls, Me."
3_0893,3,893,Nevin Shell Heap.,Me.152/1,"Section number - 8E Trench Number - IC.1 In lower shell. Locality-Bluehill Falls, ME."
3_0784,3,784,Nevin Shell Heap.,Me.152/1,"Trench IC.2 Section 7E Above plow line Taken from scrap. Locality - Bluehill Falls, ME"
4_1018,4,1018,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - One inch above the base of the loam."
4_1019,4,1019,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In a chip bed 2"" below the base of the loam, in the yellow sand."
4_1020,4,1020,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - At the base of the loam."
4_1021,4,1021,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In the yellow sand 3"" below the base of the loam."
4_1022,4,1022,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In yellow sand 2"" below the base of loam."
4_1023,4,1023,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In yellow sand below base of loam."
4_1024,4,1024,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - No data."
4_1025,4,1025,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In yellow sand below base of loam."
4_1026,4,1026,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In yellow sand below base of loam."
4_1027,4,1027,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In yellow sand below base of loam."
4_1028,4,1028,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - from base of loam."
4_1029,4,1029,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In yellow sand below base of loam."
4_1030,4,1030,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In yellow sand below base of loam."
4_1031,4,1031,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - From base of loam."
4_1032,4,1032,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In the loam - 3"" above the base of the loam to the base of loam."
4_1033,4,1033,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In the yellow sand below base of loam."
4_1034,4,1034,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - Found lying at 45 degree angle with the point down; point in yellow sand, base in loam."
4_1035,4,1035,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - From base of loam."
4_1036,4,1036,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In yellow sand 3"" below base of loam."
4_1037,4,1037,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In yellow sand below base of loam."
4_1038,4,1038,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In base of loam."
4_1039,4,1039,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - From loam."
4_1040,4,1040,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In base of loam."
4_1042,4,1042,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In base of loam."
4_1043,4,1043,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In yellow sand 6"" below base of loam."
4_1044,4,1044,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In base of loam. Found lying flat."
4_1045,4,1045,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In yellow sand 2"" below base of loam."
4_1046,4,1046,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In yellow sand 2"" below base of loam."
4_1047,4,1047,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In yellow sand 2"" below base of loam."
4_1048,4,1048,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - From edge of fire pit D. See notes for fire pit D. Remarks - Similar to 4/1033."
4_1049,4,1049,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In yellow sand 2"" below base of loam."
4_1050,4,1050,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In loam 5"" above base of loam."
4_1051,4,1051,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - At base of loam."
4_1052,4,1052,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In loam 4"" above base of loam."
4_1053,4,1053,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In loam 5"" above base of loam."
4_1054,4,1054,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - From base of loam to yellow sand. Remarks - Originally in 3 pieces."
4_1055,4,1055,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In yellow sand 3"" below base of loam."
4_1056,4,1056,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In loam 7"" above base of loam."
4_1057,4,1057,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - One part found at base of loam, other in yellow sand 2"" below base of loam in a chip bed."
4_1058,4,1058,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - At base of loam."
4_1059,4,1059,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In yellow sand, 1"" below base of loam."
4_1060,4,1060,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - At base of loam."
4_1061,4,1061,E.D. Prey.,C 7/1,"Locality - North shore of Upper Chestnut Hill Reservoir, East Killingly, Conn. Situation - In yellow sand 1"" below base of loam."
5_1062,5,1062,Pomfret Landing.,C 7/3,"Situation - Unknown. Locality - Pomfret, Conn."
5_1063,5,1063,Pomfret Landing.,C 7/3,"Situation - Unknown. Locality - Pomfret, Conn."
5_1064,5,1064,Pomfret Landing.,C 7/3,"Situation - Unknown. Locality - Pomfret, Conn."
6_1065,6,1065,Moosup Camp Site.,C 14/1,"Situation - Unknown. Locality - Plainfiled township, Conn. 5/8 mi. N.E. of head of Moosup Pond."
6_1067,6,1067,Moosup Camp Site.,C 14/1,"Sitaution:Unknown. Locality: Plainfield township, Conn. 5/8 mi. N.E.of head of Moosup Pond."
6_1068,6,1068,Moosup Camp Site.,C 14/1,"Situation: Unknown. Locality: Plainfield township, Conn. 5/8 mi. N.E. of head of Moosup Pond."
6_1069,6,1069,Moosup Camp site.,C 14/1,"Situation: Unknown. Locality: Plainfield township, Conn. 5/8 mi. N.E. of head of Moosup Pond."
6_1070,6,1070,Moosup Camp site.,C 14/1,"Situation: Unknown. Locality: Plainfield township, Conn. 5/8 mi. N.E. of head of Moosup Pond."
7_1071,7,1071,Shell Heap #1.,,"Situation: Unknown. Locality: Plum Island, Mass"
7_1072,7,1072,Shell Heap #1.,,"Situation: Unkwon. Locality: Plum Island, Mass."
7_1073,7,1073,Shell Heap #1.,,"Situation: Unkwon. Locality: Plum Island, Mass."
7_1074,7,1074,Shell Heap #1.,,"Situation: Unknown Locality: Plum Island, Mass."
6_1066,6,1066,Moosup Camp Site.,C 14/1,"Situation - Unknown. Locality - Plainfiled township, Conn. 5/8 mi. N.E. of head of Moosup Pond."
